85542,AZ,1
85541,AZ,4
07656,NJ,5
07652,NJ,5
85501,AZ,1
85501,AZ,4
07072,NJ,9
07070,NJ,9
07071,NJ,9
48386,MI,8
48386,MI,11
48393,MI,11
48383,MI,11
48390,MI,11
85654,AZ,1
48382,MI,11
48381,MI,11
48377,MI,11
48377,MI,14
48348,MI,8
77065,TX,10
77065,TX,2
77065,TX,7
48375,MI,11
48341,MI,11
48341,MI,14
48341,MI,9
48374,MI,11
48328,MI,11
48328,MI,14
48370,MI,8
48076,MI,14
48367,MI,8
48069,MI,9
48363,MI,8
48362,MI,8
48360,MI,8
48359,MI,8
48359,MI,11
48357,MI,11
48356,MI,11
48034,MI,14
48034,MI,9
48350,MI,8
48346,MI,8
48346,MI,11
48342,MI,14
48340,MI,14
48323,MI,11
48323,MI,14
48323,MI,9
48336,MI,11
48336,MI,14
07627,NJ,5
48335,MI,11
48335,MI,14
60451,IL,1
60451,IL,11
48334,MI,14
60449,IL,1
60449,IL,2
48331,MI,14
48329,MI,8
48329,MI,11
48327,MI,11
07649,NJ,5
48017,MI,11
48017,MI,9
07648,NJ,5
07057,NJ,9
07031,NJ,9
48085,MI,11
48084,MI,11
48084,MI,9
48083,MI,11
48075,MI,14
60433,IL,1
60433,IL,11
48073,MI,11
48073,MI,9
48072,MI,9
48071,MI,9
48070,MI,14
48070,MI,9
48067,MI,9
07626,NJ,9
48033,MI,14
48030,MI,9
07645,NJ,5
48025,MI,14
48025,MI,9
07022,NJ,8
48009,MI,11
48009,MI,9
07647,NJ,5
07646,NJ,5
07026,NJ,9
07024,NJ,9
07644,NJ,5
07020,NJ,9
07643,NJ,9
07010,NJ,9
07642,NJ,5
07640,NJ,5
07632,NJ,9
60432,IL,3
60432,IL,11
07631,NJ,9
07621,NJ,5
07630,NJ,5
48326,MI,8
48326,MI,11
48326,MI,14
37204,TN,5
48322,MI,14
48320,MI,11
48320,MI,14
48320,MI,9
48309,MI,8
48309,MI,11
48307,MI,8
48304,MI,11
48304,MI,9
48302,MI,14
48302,MI,9
48301,MI,14
48301,MI,9
60431,IL,11
60431,IL,14
48237,MI,14
48237,MI,9
07620,NJ,5
48220,MI,14
48220,MI,9
07604,NJ,9
48165,MI,11
07603,NJ,5
48098,MI,11
07628,NJ,5
60585,IL,14
07624,NJ,5
60544,IL,14
60544,IL,11
07608,NJ,9
07607,NJ,5
60490,IL,14
60490,IL,11
07606,NJ,9
07605,NJ,9
07601,NJ,5
07495,NJ,5
07481,NJ,5
60487,IL,1
60487,IL,3
60403,IL,3
60403,IL,11
07463,NJ,5
07458,NJ,5
60586,IL,11
60503,IL,14
60503,IL,11
60491,IL,3
60484,IL,2
60471,IL,2
60448,IL,1
60448,IL,3
60448,IL,11
60446,IL,3
60446,IL,11
60442,IL,1
60442,IL,2
60442,IL,11
60442,IL,16
60441,IL,3
60441,IL,11
60436,IL,11
60435,IL,3
60435,IL,11
60423,IL,1
60423,IL,2
60421,IL,1
60421,IL,11
60421,IL,16
60417,IL,2
60408,IL,16
60404,IL,14
60404,IL,11
61340,IL,16
61335,IL,16
61327,IL,16
62664,IL,18
62617,IL,18
62655,IL,18
62633,IL,18
61567,IL,18
77028,TX,18
62050,IL,13
62098,IL,13
77336,TX,2
62092,IL,13
77201,TX,18
62081,IL,13
62027,IL,13
77530,TX,36
77530,TX,29
62016,IL,13
77506,TX,29
77027,TX,7
77505,TX,36
77026,TX,18
77026,TX,29
77449,TX,10
77449,TX,7
77025,TX,2
77025,TX,7
77025,TX,9
74450,OK,2
77024,TX,2
77024,TX,7
77016,TX,18
77016,TX,29
77023,TX,18
77023,TX,29
77013,TX,18
77013,TX,29
77022,TX,18
77022,TX,29
40063,KY,1
77021,TX,18
77021,TX,29
40062,KY,1
77346,TX,2
77020,TX,18
77020,TX,29
77019,TX,2
77019,TX,7
77019,TX,18
77018,TX,2
77018,TX,18
60614,IL,0
60614,IL,5
60614,IL,7
60614,IL,9
77017,TX,29
77015,TX,18
77015,TX,29
77015,TX,36
77014,TX,18
77012,TX,18
77012,TX,29
60612,IL,5
60612,IL,7
77011,TX,18
77011,TX,29
77010,TX,18
40060,KY,1
40049,KY,1
77064,TX,2
77064,TX,7
77009,TX,18
77009,TX,29
62885,IL,15
77008,TX,2
77008,TX,18
77008,TX,29
77007,TX,2
77007,TX,18
62880,IL,15
62471,IL,15
21237,MD,2
21237,MD,3
62458,IL,15
62431,IL,15
85730,AZ,2
62422,IL,15
21215,MD,3
21215,MD,7
62418,IL,15
77587,TX,36
77587,TX,29
62414,IL,15
21214,MD,2
21214,MD,3
21214,MD,7
62411,IL,15
62011,IL,15
77598,TX,36
77598,TX,22
77586,TX,36
77571,TX,36
77562,TX,36
77547,TX,18
77547,TX,29
21213,MD,2
21213,MD,3
21213,MD,7
77536,TX,36
77536,TX,29
21212,MD,2
21212,MD,3
21212,MD,7
77006,TX,2
77006,TX,18
77002,TX,2
77002,TX,18
77005,TX,2
77005,TX,7
77532,TX,2
77532,TX,36
85726,AZ,3
77004,TX,2
77004,TX,9
77004,TX,18
77003,TX,18
77003,TX,29
77520,TX,36
77507,TX,36
77504,TX,36
77504,TX,29
77503,TX,36
77503,TX,29
77502,TX,29
77433,TX,7
77433,TX,10
77429,TX,2
77429,TX,7
77429,TX,10
21211,MD,3
21211,MD,7
74470,OK,2
74468,OK,2
74463,OK,2
74423,OK,2
74401,OK,2
77401,TX,7
77396,TX,2
77396,TX,18
77396,TX,29
21210,MD,3
21210,MD,7
77389,TX,8
77389,TX,10
77388,TX,8
77388,TX,2
77379,TX,2
77379,TX,8
85724,AZ,3
77377,TX,2
77377,TX,8
77377,TX,10
77338,TX,2
77338,TX,18
77375,TX,2
77375,TX,8
77375,TX,10
77373,TX,2
77373,TX,8
77373,TX,18
77345,TX,2
85723,AZ,3
21251,MD,7
21239,MD,2
21239,MD,3
21239,MD,7
21236,MD,1
21236,MD,2
21236,MD,3
21234,MD,1
21234,MD,2
21234,MD,3
85719,AZ,3
85719,AZ,2
21231,MD,2
21231,MD,3
21231,MD,7
21230,MD,2
21230,MD,3
21230,MD,7
21229,MD,3
21229,MD,7
85718,AZ,1
85718,AZ,2
21228,MD,7
21227,MD,2
21227,MD,3
21227,MD,7
77063,TX,7
77063,TX,9
21224,MD,2
21224,MD,3
21224,MD,7
21222,MD,2
43240,OH,12
85716,AZ,2
21223,MD,3
21223,MD,7
77094,TX,7
43082,OH,12
43066,OH,12
77091,TX,18
77091,TX,29
43035,OH,12
43032,OH,12
77090,TX,18
43021,OH,12
77098,TX,2
77098,TX,7
21218,MD,3
21218,MD,7
21217,MD,7
21216,MD,7
77096,TX,7
77096,TX,9
77095,TX,2
77095,TX,7
85715,AZ,2
77093,TX,18
77093,TX,29
60609,IL,1
60609,IL,3
60609,IL,4
60609,IL,7
77092,TX,2
77092,TX,18
21209,MD,3
21209,MD,7
21208,MD,2
21208,MD,3
21208,MD,7
61089,IL,17
21207,MD,7
21206,MD,2
21206,MD,3
21205,MD,3
21205,MD,7
61027,IL,17
21202,MD,3
21202,MD,7
21201,MD,3
21201,MD,7
77089,TX,22
77089,TX,29
77084,TX,2
77084,TX,7
85138,AZ,1
77088,TX,2
77088,TX,18
77087,TX,9
77087,TX,29
92008,CA,49
77086,TX,2
77086,TX,18
77081,TX,7
60411,IL,2
77080,TX,2
77080,TX,18
77079,TX,2
77079,TX,7
77076,TX,18
77076,TX,29
77075,TX,22
77075,TX,29
77074,TX,7
77074,TX,9
77073,TX,18
77070,TX,2
77070,TX,8
77070,TX,10
77072,TX,9
77069,TX,2
77069,TX,18
77071,TX,9
77068,TX,18
77067,TX,18
61070,IL,17
61067,IL,17
61063,IL,16
61063,IL,17
61060,IL,17
61050,IL,17
61019,IL,16
61019,IL,17
61032,IL,17
62378,IL,18
62375,IL,18
77062,TX,36
77062,TX,22
77061,TX,9
77061,TX,29
77059,TX,36
77059,TX,22
77058,TX,36
77058,TX,22
77055,TX,2
77055,TX,7
77057,TX,7
77056,TX,7
61018,IL,17
77054,TX,9
77054,TX,18
61013,IL,17
77047,TX,9
77046,TX,7
77051,TX,9
77051,TX,18
77045,TX,9
77044,TX,36
77044,TX,2
77044,TX,29
77050,TX,18
77050,TX,29
77049,TX,36
77049,TX,18
77049,TX,29
77048,TX,9
77043,TX,2
77042,TX,7
77042,TX,9
77041,TX,2
77041,TX,7
77041,TX,18
77040,TX,2
77040,TX,7
77040,TX,18
77039,TX,18
77039,TX,29
77038,TX,18
77037,TX,18
77037,TX,29
77036,TX,7
77036,TX,9
77034,TX,22
77034,TX,29
77034,TX,36
77029,TX,18
77029,TX,29
77035,TX,7
77035,TX,9
77033,TX,9
77033,TX,18
77033,TX,29
77032,TX,18
77032,TX,29
37246,TN,5
77031,TX,9
77030,TX,2
77030,TX,9
77030,TX,18
37228,TN,5
37220,TN,5
60409,IL,2
37219,TN,5
37218,TN,5
37217,TN,5
37216,TN,5
37214,TN,5
37213,TN,5
37212,TN,5
60455,IL,3
37211,TN,5
37210,TN,5
37209,TN,5
37208,TN,5
37115,TN,5
37207,TN,5
37206,TN,5
37205,TN,5
60453,IL,1
60453,IL,3
37203,TN,5
14860,NY,23
14847,NY,23
62285,IL,12
37201,TN,5
37189,TN,5
62208,IL,12
37013,TN,5
60608,IL,3
60608,IL,4
60608,IL,7
14588,NY,23
62282,IL,12
60607,IL,7
14541,NY,23
60603,IL,7
14521,NY,23
60602,IL,7
13165,NY,23
60546,IL,3
60546,IL,4
60546,IL,7
60422,IL,2
13148,NY,23
62294,IL,12
62294,IL,15
62293,IL,12
62293,IL,15
62289,IL,12
60419,IL,2
62269,IL,12
62260,IL,12
62265,IL,12
62265,IL,15
62240,IL,12
62258,IL,12
62255,IL,12
60415,IL,3
62254,IL,12
62243,IL,12
62239,IL,12
62234,IL,13
62234,IL,12
62234,IL,15
62232,IL,12
60525,IL,3
60525,IL,5
60525,IL,11
60513,IL,3
60513,IL,4
60513,IL,7
62226,IL,12
62223,IL,12
60501,IL,3
62225,IL,12
60482,IL,1
60482,IL,3
60478,IL,1
60478,IL,2
62221,IL,12
62220,IL,12
62207,IL,12
60473,IL,2
62206,IL,12
62204,IL,12
62205,IL,12
60618,IL,4
60618,IL,5
62203,IL,12
62201,IL,12
57661,SD,0
57652,SD,0
57636,SD,0
60617,IL,1
60617,IL,2
60616,IL,1
60616,IL,3
60616,IL,4
60616,IL,7
62060,IL,12
62059,IL,12
60464,IL,1
60464,IL,3
57630,SD,0
60615,IL,0
60615,IL,1
60615,IL,2
60615,IL,7
60613,IL,0
60613,IL,5
60613,IL,9
60611,IL,0
60611,IL,7
60606,IL,7
60610,IL,0
60610,IL,5
60610,IL,7
60605,IL,0
60605,IL,7
60604,IL,7
60601,IL,7
60476,IL,2
60558,IL,3
60558,IL,5
60534,IL,3
60534,IL,4
60526,IL,3
60526,IL,4
60526,IL,5
60526,IL,7
60472,IL,1
60469,IL,1
60465,IL,3
60462,IL,1
60462,IL,3
60461,IL,2
60459,IL,3
60456,IL,3
60458,IL,3
60406,IL,1
60406,IL,2
60457,IL,3
60402,IL,3
60402,IL,4
60402,IL,7
60452,IL,1
60452,IL,2
60445,IL,1
60443,IL,2
60438,IL,2
60305,IL,4
60305,IL,7
60430,IL,2
60429,IL,2
60428,IL,1
60428,IL,2
60426,IL,1
60426,IL,2
60425,IL,2
60304,IL,4
60304,IL,7
60302,IL,7
60706,IL,5
60301,IL,7
60203,IL,9
60827,IL,1
60827,IL,2
60805,IL,1
60804,IL,3
60804,IL,4
60804,IL,7
60803,IL,1
60803,IL,3
60714,IL,10
60714,IL,5
60714,IL,9
60661,IL,7
60656,IL,5
60656,IL,9
60712,IL,9
60707,IL,4
60707,IL,5
60707,IL,7
60660,IL,0
60660,IL,5
60660,IL,9
60195,IL,6
60195,IL,8
60655,IL,1
60655,IL,3
60202,IL,0
60202,IL,9
60194,IL,8
60193,IL,8
60201,IL,0
60201,IL,9
60192,IL,6
60192,IL,8
60173,IL,6
60173,IL,8
60169,IL,8
60651,IL,4
60651,IL,7
60176,IL,5
60171,IL,5
92115,CA,51
92115,CA,53
60659,IL,5
60659,IL,9
60654,IL,7
60647,IL,4
60647,IL,5
60653,IL,1
60653,IL,7
60652,IL,1
60652,IL,3
60649,IL,0
60649,IL,1
60649,IL,2
60165,IL,4
60164,IL,4
60164,IL,5
60141,IL,7
60163,IL,4
60163,IL,7
60155,IL,7
60645,IL,9
60643,IL,1
60643,IL,3
60644,IL,7
60640,IL,0
60640,IL,5
60640,IL,9
85121,AZ,1
60639,IL,4
60639,IL,7
60638,IL,3
60637,IL,0
60637,IL,1
60637,IL,2
60637,IL,7
60093,IL,9
60093,IL,10
60093,IL,0
60091,IL,0
60091,IL,9
60636,IL,1
60636,IL,7
60104,IL,4
60104,IL,7
60090,IL,8
60090,IL,9
60090,IL,10
60067,IL,6
60067,IL,8
60062,IL,9
60062,IL,10
60056,IL,8
60056,IL,9
60056,IL,10
60043,IL,9
60632,IL,3
60632,IL,4
60632,IL,7
60631,IL,5
60631,IL,9
60628,IL,1
60628,IL,2
60626,IL,0
60626,IL,9
60029,IL,9
60026,IL,10
60026,IL,9
60025,IL,10
60025,IL,9
60022,IL,10
60022,IL,0
60018,IL,5
60018,IL,8
60018,IL,9
60016,IL,10
60016,IL,8
60016,IL,9
60008,IL,6
60008,IL,8
60008,IL,9
84093,UT,3
60005,IL,8
60005,IL,9
60004,IL,8
60004,IL,9
60004,IL,10
62463,IL,15
13081,NY,24
62444,IL,15
62438,IL,15
13071,NY,24
13160,NY,24
13147,NY,24
13064,NY,24
13140,NY,24
87317,NM,3
87316,NM,3
13118,NY,24
62250,IL,15
13117,NY,24
13113,NY,24
84081,UT,2
84081,UT,4
13034,NY,24
62219,IL,15
13033,NY,24
13026,NY,24
13024,NY,24
87375,NM,3
87347,NM,3
87326,NM,3
62216,IL,15
87322,NM,3
84070,UT,3
84070,UT,4
87320,NM,3
87319,NM,3
87312,NM,3
87311,NM,3
87310,NM,3
87305,NM,2
87305,NM,3
87301,NM,3
86515,NM,3
86515,AZ,1
86504,AZ,1
86504,NM,3
62266,IL,15
62245,IL,15
62231,IL,15
62230,IL,15
62218,IL,15
84065,UT,3
84065,UT,4
62215,IL,15
62695,IL,18
62571,IL,15
84180,UT,2
84144,UT,2
62631,IL,18
62601,IL,18
62565,IL,15
62465,IL,15
84095,UT,4
84094,UT,3
84101,UT,2
84096,UT,4
84092,UT,3
84088,UT,4
84084,UT,4
84047,UT,3
84047,UT,4
84044,UT,2
84128,UT,2
84006,UT,4
21286,MD,2
21286,MD,1
21252,MD,2
21252,MD,3
21250,MD,7
84123,UT,4
84121,UT,3
84121,UT,4
21244,MD,2
21244,MD,7
21221,MD,2
21220,MD,2
21219,MD,2
21204,MD,2
21204,MD,3
21162,MD,2
21162,MD,1
21128,MD,2
21128,MD,1
21156,MD,1
21153,MD,3
92114,CA,51
92114,CA,53
21152,MD,7
21133,MD,2
21133,MD,7
21131,MD,1
21131,MD,7
21120,MD,1
21120,MD,7
84117,UT,3
84117,UT,4
21117,MD,2
21117,MD,3
21117,MD,7
21105,MD,1
21093,MD,2
21093,MD,3
21093,MD,7
84119,UT,2
84119,UT,4
84118,UT,2
84118,UT,4
84116,UT,2
84115,UT,2
84115,UT,4
21053,MD,1
84113,UT,2
21052,MD,2
21051,MD,7
84112,UT,2
11106,NY,12
21071,MD,2
21057,MD,2
21057,MD,7
21057,MD,1
21031,MD,2
21031,MD,7
68855,NE,3
21030,MD,2
21030,MD,7
21030,MD,1
62688,IL,18
02882,RI,2
62675,IL,18
84111,UT,2
62642,IL,18
84106,UT,2
84106,UT,4
84109,UT,2
84109,UT,3
84109,UT,4
84103,UT,2
84108,UT,2
84107,UT,4
84105,UT,2
84104,UT,2
84102,UT,2
68856,NE,3
02881,RI,2
68881,NE,3
02873,RI,2
68874,NE,3
68860,NE,3
68825,NE,3
68822,NE,3
02894,RI,2
68814,NE,3
02898,RI,2
02833,RI,2
02892,RI,2
02891,CT,2
02891,RI,2
02879,RI,2
02875,RI,2
02874,RI,2
02852,RI,2
02836,RI,2
02832,RI,2
02822,RI,2
02807,RI,2
02813,RI,2
02812,RI,2
02808,RI,2
02804,RI,2
11432,NY,6
11432,NY,5
11430,NY,5
11429,NY,5
11428,NY,3
11428,NY,5
11427,NY,6
11427,NY,3
11427,NY,5
11426,NY,3
11426,NY,5
11424,NY,6
99841,AK,0
99832,AK,0
28395,NC,2
28395,NC,4
28391,NC,2
28391,NC,7
11423,NY,5
85714,AZ,3
85714,AZ,2
28348,NC,2
28348,NC,7
11421,NY,6
11421,NY,7
11422,NY,5
85710,AZ,2
11420,NY,5
11419,NY,5
62983,IL,12
28314,NC,2
28314,NC,4
62999,IL,12
62897,IL,12
62891,IL,12
62884,IL,12
28342,NC,2
99829,AK,0
99826,AK,0
99825,AK,0
99820,AK,0
28311,NC,2
28311,NC,4
28310,NC,2
28307,NC,2
28308,NC,2
28305,NC,2
28305,NC,4
28303,NC,2
28303,NC,4
28301,NC,2
28301,NC,4
11415,NY,6
11418,NY,6
11418,NY,7
11418,NY,5
11417,NY,7
11417,NY,5
11417,NY,8
11416,NY,7
11416,NY,5
11416,NY,8
62874,IL,12
62856,IL,12
11355,NY,6
62865,IL,12
62836,IL,12
62825,IL,12
11414,NY,8
62822,IL,12
11413,NY,5
11411,NY,5
62819,IL,12
62812,IL,12
11412,NY,5
11385,NY,6
11385,NY,7
11379,NY,6
11378,NY,6
11378,NY,12
11378,NY,14
11378,NY,7
11377,NY,6
11377,NY,12
11377,NY,14
11375,NY,6
11375,NY,14
11374,NY,6
11369,NY,14
11373,NY,6
11373,NY,14
11372,NY,14
11371,NY,14
11368,NY,6
11368,NY,14
11367,NY,6
11366,NY,6
11366,NY,5
11365,NY,6
11364,NY,6
11363,NY,3
62829,IL,15
11362,NY,6
11362,NY,3
62860,IL,12
62860,IL,15
11361,NY,6
11361,NY,3
11360,NY,6
11360,NY,3
11359,NY,3
11358,NY,6
11358,NY,3
62859,IL,15
95486,CA,2
62828,IL,15
62817,IL,15
11697,NY,5
95476,CA,5
11357,NY,6
11357,NY,14
11357,NY,3
11356,NY,14
11694,NY,5
11693,NY,5
11692,NY,5
11354,NY,6
11354,NY,14
11351,NY,6
11109,NY,12
11105,NY,14
11104,NY,14
11102,NY,12
11102,NY,14
11691,NY,5
11451,NY,5
11436,NY,5
11435,NY,6
11435,NY,5
11103,NY,12
11103,NY,14
89509,NV,2
11101,NY,12
11101,NY,14
11005,NY,3
11004,NY,3
11434,NY,5
11433,NY,5
60560,IL,14
60560,IL,11
60545,IL,14
60536,IL,14
20895,MD,8
20886,MD,6
20814,MD,8
20882,MD,3
20882,MD,6
20882,MD,8
20866,MD,3
20839,MD,6
20852,MD,8
89503,NV,2
20838,MD,6
20815,MD,8
20862,MD,3
20812,MD,8
89450,NV,2
30308,GA,5
30305,GA,5
30305,GA,11
20851,MD,6
20851,MD,8
20850,MD,6
20850,MD,8
20841,MD,6
20861,MD,3
20860,MD,3
20855,MD,6
20855,MD,8
20854,VA,10
20854,MD,6
20854,MD,8
20853,MD,3
20853,MD,6
20853,MD,8
20880,MD,6
20872,MD,6
20872,MD,8
20879,MD,6
20878,MD,6
20878,MD,8
20868,MD,3
80510,CO,2
80501,CO,4
20905,MD,3
20905,MD,8
80481,CO,2
80471,CO,2
93665,CA,16
80466,CO,2
30310,GA,5
93635,CA,16
93622,CA,21
93622,CA,16
80455,CO,2
30309,GA,5
20902,MD,8
20901,MD,3
20901,MD,8
20877,MD,6
20877,MD,8
20876,MD,6
80310,CO,2
20874,MD,6
80305,CO,2
80304,CO,2
80303,CO,2
80302,CO,2
80301,CO,2
20816,MD,8
80025,CO,2
30303,GA,5
30291,GA,13
20832,MD,3
20910,MD,8
30213,GA,13
30342,GA,5
30342,GA,6
30342,GA,11
30076,GA,6
30022,GA,6
30009,GA,6
20818,MD,8
20817,MD,6
20817,MD,8
20906,MD,3
20906,MD,6
20906,MD,8
30363,GA,5
30344,GA,5
30344,GA,13
30336,GA,5
20837,VA,10
20837,MD,6
30331,GA,5
30331,GA,13
30328,GA,6
30327,GA,5
30327,GA,11
30326,GA,5
30326,GA,11
95435,CA,5
30318,GA,5
93530,CA,8
93527,CA,23
93527,CA,8
30314,GA,5
30313,GA,5
30312,GA,5
93526,CA,8
93522,CA,8
93514,CA,8
93513,CA,8
92389,CA,8
92384,CA,8
92328,CA,8
89019,CA,8
89019,NV,3
98274,WA,1
98274,WA,2
98273,WA,1
98273,WA,2
98267,WA,1
98257,WA,2
85650,AZ,2
85643,AZ,1
85643,AZ,2
85635,AZ,2
85638,AZ,2
94603,CA,13
85632,AZ,2
85632,NM,2
98233,WA,1
98233,WA,2
85630,AZ,2
98255,WA,1
85627,AZ,2
98238,WA,2
85626,AZ,2
89319,NV,4
85625,AZ,2
85620,AZ,2
85756,AZ,3
85756,AZ,2
85617,AZ,2
85616,AZ,2
85615,AZ,2
85613,AZ,2
85755,AZ,1
85610,AZ,2
85750,AZ,2
85609,AZ,2
98235,WA,1
89706,NV,2
98232,WA,2
85608,AZ,2
85607,AZ,2
89447,NV,2
89447,NV,4
89430,NV,4
85606,AZ,2
85605,AZ,2
85603,AZ,2
85602,AZ,2
89705,NV,2
89460,NV,2
89449,NV,2
89448,NV,2
89444,NV,2
89444,NV,4
89423,NV,2
89413,NV,2
89411,NV,2
89428,NV,2
89408,NV,2
89406,NV,2
89410,NV,2
89429,NV,2
89318,NV,4
89317,NV,4
85742,AZ,1
85742,AZ,2
89311,NV,4
89301,NV,4
85741,AZ,1
85741,AZ,2
85757,AZ,3
85737,AZ,1
85737,AZ,2
85749,AZ,2
85748,AZ,2
85747,AZ,2
85746,AZ,3
85745,AZ,2
85745,AZ,3
85743,AZ,1
85743,AZ,2
85743,AZ,3
85736,AZ,3
85735,AZ,3
85713,AZ,2
85713,AZ,3
85708,AZ,2
85705,AZ,3
85705,AZ,2
85712,AZ,2
85711,AZ,2
85707,AZ,2
85706,AZ,3
85706,AZ,2
85135,AZ,1
85701,AZ,3
85641,AZ,2
85633,AZ,3
85622,AZ,3
85622,AZ,2
85629,AZ,2
85629,AZ,3
85619,AZ,1
85619,AZ,2
85614,AZ,2
85601,AZ,3
85371,AZ,4
85120,AZ,4
85120,AZ,5
85341,AZ,3
85321,AZ,3
85357,AZ,4
85348,AZ,4
85346,AZ,4
85344,AZ,4
85334,AZ,4
85328,AZ,4
89047,NV,4
89013,NV,4
89010,CA,8
89010,NV,4
89820,NV,2
89310,NV,2
89310,NV,4
89883,NV,2
89835,NV,2
89834,NV,2
89833,NV,2
89831,NV,2
89830,NV,2
85119,AZ,4
85325,AZ,4
89043,NV,4
23606,VA,2
23606,VA,3
89042,NV,4
89017,NV,4
89008,NV,4
89001,NV,4
89049,NV,4
89828,NV,2
23604,VA,2
23604,VA,3
89826,NV,2
89445,NV,2
89419,NV,2
89418,NV,2
89825,NV,2
89823,NV,2
89822,NV,2
89815,NV,2
89801,NV,2
89414,NV,2
23608,VA,2
23608,VA,3
23608,VA,1
89405,NV,2
85141,AZ,1
85140,AZ,4
85140,AZ,5
89704,NV,2
89523,NV,2
85194,AZ,1
85193,AZ,1
85193,AZ,3
85192,AZ,1
85139,AZ,1
85139,AZ,3
85173,AZ,1
85173,AZ,4
85172,AZ,1
85147,AZ,1
85145,AZ,1
85143,AZ,4
85142,AZ,4
85142,AZ,5
85137,AZ,1
85137,AZ,4
85118,AZ,4
85132,AZ,1
85132,AZ,4
89519,NV,2
85131,AZ,1
89512,NV,2
85128,AZ,1
85128,AZ,4
89511,NV,2
89510,NV,2
85123,AZ,1
85123,AZ,3
85122,AZ,1
89508,NV,2
89506,NV,2
89502,NV,2
89501,NV,2
89451,NV,2
89441,NV,2
89436,NV,2
89433,NV,2
89431,NV,2
89439,NV,2
89439,CA,1
89424,NV,2
89412,NV,2
89402,NV,2
85739,AZ,1
89119,NV,3
89119,NV,1
85658,AZ,1
85653,AZ,1
85653,AZ,3
85634,AZ,3
85339,AZ,1
85339,AZ,7
85339,AZ,3
85631,AZ,1
85623,AZ,1
85248,AZ,1
85248,AZ,5
85367,AZ,4
85365,AZ,3
85365,AZ,4
85618,AZ,1
85539,AZ,1
85539,AZ,4
85352,AZ,4
85364,AZ,4
85364,AZ,3
85356,AZ,4
89118,NV,3
89118,NV,1
85350,AZ,3
85347,AZ,3
85347,AZ,4
89117,NV,3
89117,NV,1
85349,AZ,3
85336,AZ,3
85640,AZ,3
95041,CA,18
85333,AZ,3
85333,AZ,4
95065,CA,18
95065,CA,20
85648,AZ,3
85646,AZ,3
85645,AZ,3
85645,AZ,2
85637,AZ,3
85637,AZ,2
85624,AZ,3
96148,CA,4
94602,CA,13
85621,AZ,3
96143,CA,4
85611,AZ,2
85611,AZ,3
95076,CA,20
95076,CA,19
95073,CA,18
95073,CA,20
95066,CA,18
95066,CA,20
95064,CA,18
95064,CA,20
95062,CA,20
94538,CA,15
94538,CA,17
95060,CA,18
95060,CA,20
96146,CA,4
96141,CA,4
96140,CA,4
95033,CA,18
95033,CA,19
96145,CA,4
95019,CA,20
95018,CA,18
95747,CA,4
94579,CA,13
95017,CA,18
95746,CA,4
95010,CA,20
94536,CA,15
94536,CA,17
95007,CA,18
89703,NV,2
95006,CA,18
95005,CA,18
95003,CA,20
95765,CA,4
95736,CA,1
96126,CA,1
96125,CA,1
95663,CA,4
96124,CA,1
96118,CA,1
96105,CA,1
93458,CA,24
95944,CA,1
95936,CA,1
95922,CA,1
95922,CA,3
95703,CA,1
95910,CA,1
95678,CA,4
95724,CA,4
95722,CA,1
95717,CA,4
95717,CA,1
95714,CA,1
95713,CA,4
95713,CA,1
95701,CA,1
95677,CA,4
89702,NV,2
95681,CA,4
95681,CA,1
95681,CA,3
95661,CA,4
95658,CA,1
95658,CA,4
93434,CA,24
95650,CA,4
93111,CA,24
95648,CA,1
95648,CA,3
95648,CA,4
95631,CA,4
93110,CA,24
91762,CA,35
95604,CA,4
95721,CA,4
95720,CA,4
95603,CA,1
95603,CA,4
91761,CA,35
91761,CA,42
93463,CA,24
94514,CA,9
94514,CA,11
94514,CA,15
93460,CA,24
91739,CA,8
91739,CA,31
91739,CA,35
93455,CA,24
93454,CA,24
95324,CA,16
93441,CA,24
95322,CA,16
91737,CA,8
91737,CA,31
91730,CA,31
93440,CA,24
93437,CA,24
93436,CA,24
93429,CA,24
95317,CA,16
93427,CA,24
95315,CA,16
93254,CA,24
93252,CA,23
93252,CA,24
93252,CA,25
93117,CA,24
91710,CA,35
91710,CA,39
93109,CA,24
93108,CA,24
93105,CA,24
95312,CA,16
93103,CA,24
93101,CA,24
95303,CA,16
93067,CA,24
86315,AZ,4
93013,CA,24
93001,CA,24
93001,CA,26
95388,CA,16
95380,CA,10
95380,CA,16
86313,AZ,4
95374,CA,16
86305,AZ,4
86303,AZ,4
95391,CA,15
95391,CA,9
95369,CA,4
95369,CA,16
95365,CA,16
95360,CA,10
95360,CA,16
95348,CA,16
95341,CA,16
95340,CA,16
95301,CA,16
95334,CA,16
95333,CA,16
93620,CA,16
93620,CA,21
93610,CA,4
93610,CA,16
94707,CA,11
94707,CA,13
89701,NV,2
96155,CA,4
94705,CA,13
96150,CA,4
96142,CA,4
95762,CA,4
95735,CA,4
95726,CA,4
95709,CA,4
95684,CA,4
95672,CA,4
95667,CA,4
95682,CA,4
95619,CA,4
95664,CA,4
95651,CA,4
95636,CA,4
94704,CA,13
95635,CA,4
95634,CA,4
95614,CA,4
95633,CA,4
85552,AZ,1
95629,CA,4
85551,AZ,1
85546,AZ,1
85543,AZ,1
95623,CA,4
94621,CA,13
85536,AZ,1
86351,AZ,1
85535,AZ,1
85533,AZ,1
94542,CA,15
86343,AZ,4
